condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	rg_cov	diff.T	diff.P
IDA	OA	0.2730569953340531	0.04917935396482556	0.24392743361732713	0.049306797768514175	0.002388307981656535	3.4057854686778875	6.597399949304814e-4
IDA	peripheral_arterial	0.3859115281156969	0.10569206473646156	0.35914119194403293	0.10676773714371551	0.011236015488306961	2.702403054423495	0.006884025635369564
IDA	pri_breast	0.018568288275472213	0.040443048576528993	-0.0056277911562138	0.04144904096443819	0.0016535669912945256	3.547171970585808	3.89390326078414e-4
IDA	psoriasis	0.318424145497473	0.07349346597823388	0.3118085818869403	0.07373305953929594	0.0054093969673921225	1.5153365404758639	0.12968719915732993
IDA	RA	0.40598295263965445	0.060763266629855955	0.4064612401766701	0.06118584000119671	0.00370791309260868	-0.10680052022000575	0.914947234761205
IDA	sleep_apnoea	0.22421273668904207	0.06654842649395161	0.19124055319285224	0.06447994106422189	0.0042444372963797135	3.3395435096255097	8.391620442738535e-4
IDA	spondylosis	0.36300874731720373	0.08048017671697379	0.3340053608168099	0.08020977264731555	0.006412428044045918	3.1309691339546464	0.001742304715543756
IDA	thromboembolic	0.03842192595834719	0.07862030130316702	0.02306030637402281	0.07862190543651604	0.006154811006161824	2.11140018611486	0.034737929095225155
IDA	urine_incont	0.26605878601068317	0.06533203542007068	0.24016574391161497	0.06469932602914126	0.004189924559341276	3.001327446630702	0.002688053379425959
IDA	valve_nonrheumatic	0.2924655297611959	0.0684449110216341	0.28636069769268757	0.06801520032913078	0.004641606338684074	1.162864325780234	0.24488455339933307
OA	peripheral_arterial	0.27629728812710996	0.057345077980428275	0.24074836278877565	0.057935744908615514	0.0032781893301089523	3.776039057734838	1.5934201602069763e-4
OA	pri_breast	0.023873120524406828	0.02746184885248889	-0.002908262398935137	0.028663506730657137	7.747410527188257e-4	5.225433760610435	1.7374731382518018e-7
OA	psoriasis	0.12595027921292062	0.03949760323726909	0.11447724171374479	0.04013821084199127	0.0015700703246495534	2.0607519266728214	0.039326712918872825
OA	RA	0.3023250995788098	0.032682532523563526	0.301365796293064	0.03177976371108497	0.0010246016342293919	0.17845211468270294	0.8583679244545355
OA	sleep_apnoea	0.23363142556844194	0.03351110250042162	0.19720223150342658	0.033505105686716614	0.0010979007150780534	5.162995623452314	2.4302882438382816e-7
OA	spondylosis	0.7260244154837893	0.03337259930038608	0.7122410671161019	0.03464557043577001	0.0011525746186883232	4.621046307417528	3.818095321842586e-6
OA	thromboembolic	0.15889235600658946	0.048729582100384104	0.1449543688808363	0.049748425114764655	0.002404673195963477	2.2001734699438646	0.027794589823990138
