condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	rg_cov	diff.T	diff.P
cataract	insomnia	0.172493227062767	0.060119927057882494	0.16377283900506423	0.060025240598565816	0.0035976947592046195	1.8572683305095548	0.06327298772404658
cataract	intervert_disc	0.11362813573776818	0.03137395457101361	0.09083390404677678	0.03249533197240724	0.0010034533835927425	3.9462111230324584	7.939761083702614e-5
cataract	isch_stroke_tia	0.15057128148688909	0.05427105633919008	0.12987377372170816	0.05540990205285105	0.0029901269337427295	3.481108876610014	4.993424703257219e-4
cataract	migraine	0.06420170399721117	0.027745001800787997	0.06176753061866662	0.02802030599822744	7.739254844989493e-4	0.9153548065734741	0.3600053956358988
cataract	OA	0.10793293394131619	0.026612007376764897	0.06881553830794966	0.028873361233148966	7.193288348047232e-4	3.8503862453964905	1.1793169520515525e-4
cataract	osteoporosis	0.09241703929045948	0.031535379790635025	0.11397615163039246	0.03198151247457571	9.945310874724398e-4	-4.057288349705136	4.9645772877211256e-5
cataract	periph_neuro	0.20169310044371538	0.05092498538187473	0.17391399996534493	0.05638923050456849	0.002827724869324971	2.5610776138601237	0.010434804158965789
cataract	peripheral_arterial	0.34739641727038595	0.05368354755697141	0.3364299784691795	0.060730823295288304	0.00321979672688622	0.9597453583322744	0.3371833888674778
cataract	PMR	0.09857388916994843	0.05396227807917584	0.09058511295983267	0.05408734892622363	0.002908965961505425	1.8120382239669834	0.06998029052774384
cataract	pri_bladder	0.03262604073977574	0.064928096802257	0.028870050490793057	0.06487188014387839	0.004195845334536992	0.6605954583425675	0.5088717823853077
cataract	pri_breast	-0.02085085672275145	0.02792960662688643	-0.014968615450795395	0.028261983166581198	7.856794946338077e-4	-2.156008445217594	0.031083005718343108
cataract	pri_colorectal	0.008371901257083175	0.044021391890548996	0.005989314840100417	0.044106659138324456	0.0019351099978343216	0.6592825920473864	0.5097143188020401
cataract	pri_prost	-0.010422358386367774	0.03327392557198947	-0.002162010342801522	0.03335915073102521	0.0011048071762259015	-2.5647927060007523	0.01032374619177725
cataract	pri_skin	-0.039808496883184205	0.030606346925794413	-0.028880465714565217	0.03085914256921883	9.401050279352832e-4	-3.6785968660147104	2.345206201380169e-4
cataract	psoriasis	0.11891939129436195	0.03727758929242095	0.10241828539417037	0.037587071686636796	0.0013935113288242537	4.2070621432641895	2.5871201667617173e-5
cataract	RA	0.10910828783428152	0.036748442359798655	0.09232969476992829	0.036389990454082415	0.0013265921921550698	3.6189821791772228	2.957640027720196e-4
cataract	raynauds	0.05347258886508173	0.05049947227593534	0.06590525952956018	0.051451133323344556	0.0025822356150403	-2.1660694336525155	0.030305881528354013
cataract	retinal_detach	0.4552450334737584	0.05036120871264102	0.46651712212070884	0.050806696137772854	0.00254964516329071	-2.636330185980986	0.008380813663948971
cataract	schizo	-0.02174027024345029	0.022664585267208267	-0.01019698378046708	0.022949801534860162	5.167103744202207e-4	-4.376708230666078	1.2048508425994411e-5
cataract	scoliosis	0.01820184827178012	0.05319413357016441	0.023098046974784747	0.053141637200528204	0.002817426441789131	-1.1293271402919545	0.2587598559095857
cataract	sinusitis	0.12765567814255832	0.05596234066276142	0.12174954154474858	0.055748447654945285	0.0031110976395445668	1.4127367128027122	0.15773315265219243
cataract	sleep_apnoea	0.166353589824551	0.03178363265741817	0.12992036336786117	0.03418078905829692	0.0010140414617932237	2.970380204582832	0.002974313842508805
cataract	spondylolisthesis	0.14280266780448195	0.0614120209895243	0.12474023178087279	0.06207148301856226	0.0037926761356004528	2.8940468684479685	0.0038031139032305666
cataract	spondylosis	0.10397765122383255	0.038774642020947374	0.06776747504945231	0.041330705856142375	0.0015584682519919214	3.7197165551105256	1.99446478624981e-4
cataract	stroke_all	0.15782408573126325	0.04249510930033229	0.13562014257329094	0.04250795910381546	0.0017859368295704819	3.472451558685898	5.157280748693361e-4
cataract	tendon	0.1415062201098826	0.03209594049680174	0.11904841063809063	0.03252079256899199	0.0010238477529416262	3.5484155377828026	3.8755627278271184e-4
cataract	thromboembolic	0.13037330043589015	0.03621473481591941	0.1019225486593626	0.036735366644607685	0.0013042450409144453	3.9264235303069825	8.621828587450302e-5
cataract	TIA	0.17808875947059694	0.04969821842600283	0.16191847230329112	0.04942635956291378	0.0024416721992499674	2.9755003788765886	0.002925109888829026
cataract	tinnitus	0.09512292263633855	0.058386094370595165	0.10577033827482515	0.05551144944942586	0.003226126363212504	-1.722614231932328	0.08495830959884504
cataract	ulc_colitis	0.013266060848550988	0.03199325463139232	0.017406522514891082	0.03223524594809257	0.001028275566839847	-1.6725500758821248	0.09441590202639139
cataract	ulcer_peptic	0.19377538425757582	0.0434842268167671	0.17076973958874292	0.04592484321702111	0.001971614094116354	3.054118231578675	0.0022572310316451693
cataract	urine_incont	0.11823965873008094	0.03862213078276069	0.09049679967103214	0.03946119527864133	0.0014987701629473019	3.8728508392684744	1.0756966671469939e-4
cataract	urolithiasis	0.03862322724075848	0.040732007243193494	0.02560403574139557	0.04127754924622404	0.001674128300703763	3.398457738195373	6.776693215315228e-4
cataract	valve_nonrheumatic	0.09650116365047201	0.045141917271601446	0.07918385095951468	0.045007158346742134	0.00201918035009774	3.4581895540189493	5.438186166452833e-4
cholelithiasis	CKD	0.1957590549872469	0.038204740926445054	0.10398696010244739	0.04945050968707588	0.0017815606501966938	4.963672512851364	6.917254289855829e-7
cholelithiasis	COPD	0.1998147581015737	0.04222563412930725	0.09203165602045953	0.04798415840982628	0.0019652616288549306	8.658453819004462	4.782063020611796e-18
cholelithiasis	coronary_heart	0.24108916553803533	0.028428333728297703	0.1489670856810781	0.029909653702542834	7.934456559383694e-4	8.558256408286375	1.1458728812393775e-17
cholelithiasis	deaf	0.08138610844122529	0.027537901842766062	0.057610841261971114	0.030767213236432868	8.154065491616349e-4	2.761126952118918	0.0057602280725864334
cholelithiasis	depression	0.21358927945799594	0.02445694024254053	0.19078006767513947	0.02754715093829277	6.469042974708711e-4	2.8696200567267236	0.0041096528575209805
cholelithiasis	diabetes_type_2	0.339555392826302	0.03172581183944075	0.1715565071169346	0.036054113062099574	9.725052843669388e-4	8.836960868615847	9.835757212200837e-19
cholelithiasis	diverticuli	0.2742163344577255	0.02377970977480589	0.2360605071587305	0.026719460728912604	6.102950404730105e-4	4.975310107553636	6.514326707177169e-7
cholelithiasis	ED	0.22389362067831373	0.05666839102122978	0.10416978347026408	0.06591722166614729	0.0035165752339725476	5.233976187318258	1.6590183524027207e-7
cholelithiasis	enthesopathy_lower	0.2918321020510297	0.05936031702634491	0.18878177434178608	0.071358021065641	0.004131699285751946	5.490917742912402	3.9985055743942637e-8
cholelithiasis	enthesopathy_shoulder	0.1895628690314673	0.04082929535532854	0.11010603686290235	0.04726228533178749	0.0018826764832941534	6.828395930336011	8.586932706420823e-12
cholelithiasis	enthesopathy_upper	0.1382580243868624	0.044855457736333	0.06218879506809345	0.050637521182342014	0.0021974291267872702	5.649308336681246	1.6109468292452034e-8
cholelithiasis	essential_tremor	0.057325851588170725	0.05076560098379435	0.03896891010551138	0.053076134454355064	0.0025937913319712185	1.2770077057854154	0.20159952677511114
cholelithiasis	female_genital_prolapse	0.20390046650126023	0.029764602871406302	0.1966424196738545	0.032056436877849245	9.237648844428443e-4	0.8932890353958163	0.3717024082231849
cholelithiasis	fibromatosis	-0.029811534000017646	0.03590639618012899	-0.004706422633874366	0.03972790822163703	0.0013745344330459302	-2.3061627053231994	0.02110154261857856
cholelithiasis	fibromyalgia	0.33093199372177967	0.05517498916948602	0.2514641429653814	0.060269112966392674	0.0032068248453871783	4.9002375020496896	9.572087106950904e-7
cholelithiasis	gastritis_duodenitis	0.40755338907484584	0.03337383218998478	0.3419955895058376	0.03653810619514007	0.00117956092183576	6.9210178352971825	4.484100231650629e-12
cholelithiasis	glaucoma	0.029461043781139132	0.02824817084274054	0.05037036513477726	0.03242133414546576	8.703591830689055e-4	-2.008435807871506	0.04459700099244758
cholelithiasis	GORD	0.3819880891773079	0.029177383400448176	0.30961661470664753	0.03238228281280977	9.112277843941942e-4	8.222100461065784	1.9996956845973104e-16
cholelithiasis	gout	0.23334865728189289	0.027021312740258357	0.09380763051889038	0.03457142151107373	7.708289050802633e-4	7.123922585423023	1.0489797659420487e-12
cholelithiasis	HF	0.279063177899332	0.035747048138415186	0.09555370784653273	0.04354084041222137	0.0013495770832763188	8.424408668596083	3.625766929162406e-17
cholelithiasis	hypertension	0.23896599558511294	0.03687325419682378	0.10585578622945206	0.038324137542830095	0.001328626883784309	10.175544280663587	2.5497053260945038e-24
cholelithiasis	hyperthyroid	0.10685774477851788	0.05133307493689233	0.08930284854430989	0.05938016255866897	0.002948318401291138	1.0795064991893835	0.28036199810703055
cholelithiasis	hypothyroid	0.1720596640329072	0.03149879951678974	0.12373905572911235	0.04128031288344902	0.0012462385653732408	3.3850988732899863	7.115262004342025e-4
cholelithiasis	IBS	0.2002540136286259	0.06052696002600513	0.21100454619407819	0.07346881049767336	0.00428357627421678	-0.48367637509690753	0.6286155622251424
cholelithiasis	IDA	0.17345379995952737	0.06702193986828406	0.043322382683028786	0.07874920154865785	0.005134949681038453	6.323635552772506	2.554798821948311e-10
cholelithiasis	insomnia	0.13339034401459224	0.06161990299574297	0.10430994859225773	0.06925715465309035	0.004123880240709315	1.5638114928488278	0.11786184447384648
cholelithiasis	intervert_disc	0.2498791913058036	0.032046535982841615	0.17449722273150764	0.0347693021675898	0.0010690266665907893	7.62128319381416	2.511662214290994e-14
cholelithiasis	isch_stroke_tia	0.10224354534908846	0.05114090348314398	0.013692320808603376	0.05558345019868011	0.002686033149451264	4.8537022497059885	1.2117763498826272e-6
cholelithiasis	migraine	0.215186566435898	0.030026953505077194	0.22195672867410987	0.0345606701288999	9.895052918194014e-4	-0.62577531334295	0.5314623262615306
cholelithiasis	OA	0.21099869500409693	0.029487936520547306	0.05378356586742897	0.03232194441914306	8.409537766458043e-4	10.314147475855966	6.081866134304952e-25
